"ViolationID","BuildingID","RegistrationID","BoroID","Borough","HouseNumber","LowHouseNumber","HighHouseNumber","StreetName","StreetCode","Postcode","Apartment","Story","Block","Lot","Class","InspectionDate","ApprovedDate","OriginalCertifyByDate","OriginalCorrectByDate","NewCertifyByDate","NewCorrectByDate","CertifiedDate","OrderNumber","NOVID","NOVDescription","NOVIssuedDate","CurrentStatusID","CurrentStatus","CurrentStatusDate"
"10493767","416835","411226","4","QUEENS","32-86","32-86","32-86","30 STREET","7940","11106","4B","4","586","76","C","01/01/2015","01/02/2015","02/07/2015","02/02/2015",,,,"790","4977285","SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10493792","43644","104411","1","MANHATTAN","558","558","560","WEST 193 STREET","37610","10040","ALL","5","2161","49","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/05/2015","576","4977038","§ 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF COLD WATER FOR THE FIXTURES IN THE BATHROOM LOCATED AT APT ALL, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/18/2015"
"10493795","43644","104411","1","MANHATTAN","558","558","560","WEST 193 STREET","37610","10040","ALL","5","2161","49","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/05/2015","577","4977038","§ 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF HOT WATER FOR THE FIXTURES IN THE BATHROOM LOCATED AT APT ALL, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/18/2015"
"10493796","43644","104411","1","MANHATTAN","558","558","560","WEST 193 STREET","37610","10040","ALL","5","2161","49","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/05/2015","576","4977038","§ 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF COLD WATER FOR THE FIXTURES IN THE KITCHEN LOCATED AT APT ALL, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/18/2015"
"10493798","43644","104411","1","MANHATTAN","558","558","560","WEST 193 STREET","37610","10040","ALL","5","2161","49","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/05/2015","577","4977038","§ 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF HOT WATER FOR THE FIXTURES IN THE KITCHEN LOCATED AT APT ALL, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/18/2015"
"10493805","17920","108975","1","MANHATTAN","404","404","404","EAST 88 STREET","18750","10128",,"0","1567","44","C","12/31/2014","01/03/2015","01/18/2015","01/13/2015",,,,"502","4977420","SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE LOOSE AND BULGING BRICK WORK AT 2ND STORY ,LOWER NORTH WEST SECTION BUILDING FRONT EXTERIOR WALL","01/05/2015","19","VIOLATION CLOSED","01/23/2015"
"10493811","81538","204704","2","BRONX","2280","2280","2280","GRAND AVENUE","36320","10468","1G","2","3197","1","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/14/2015","583","4977108","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK , CEILING IN THE BATHROOM LOCATED AT APT 1G, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/27/2015"
"10493814","93693","203568","2","BRONX","1485","1485","1485","MACOMBS ROAD","48220","10452","4C","4","2857","28","C","12/31/2014","01/02/2015","02/07/2015","02/02/2015",,,"02/06/2015","790","4977121","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","04/20/2015"
"10493825","109434","203087","2","BRONX","1221","1221","1221","SHERIDAN AVENUE","64620","10456","8","1","2457","29","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/22/2015","508","4977142","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ,LOOSE EAST WALL, CEILING IN THE 3rd ROOM FROM EAST LOCATED AT APT 8, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","01/27/2015"
"10493826","109434","203087","2","BRONX","1221","1221","1221","SHERIDAN AVENUE","64620","10456","8","1","2457","29","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/22/2015","583","4977142","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK , CEILING IN THE 3rd ROOM FROM EAST LOCATED AT APT 8, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","01/27/2015"
"10493827","109434","203087","2","BRONX","1221","1221","1221","SHERIDAN AVENUE","64620","10456","8","1","2457","29","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/22/2015","583","4977142","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK , IN THE BATHROOM LOCATED AT APT 8, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","01/27/2015"
"10493828","17920","108975","1","MANHATTAN","404","404","404","EAST 88 STREET","18750","10128",,"0","1567","44","C","12/31/2014","01/03/2015","01/18/2015","01/13/2015",,,,"512","4977420","SECTION 27-2005 ADM CODE FIRE ESCAPE DEFECTIVE. REPLACE WITH NEW THE BROKEN, DEFECTIVE AND/OR MISSING CANTTILEVER BRACKETS AT EAST AND WEST BOTTOM MEMBERS ON 2ND STORY FRONT NORTH FIRE ESCAPE","01/05/2015","19","VIOLATION CLOSED","04/14/2016"
"10493837","7467","113219","1","MANHATTAN","196","196","198","BRADHURST AVENUE","13510","10039","14B","2","2046","25","C","12/31/2014","01/02/2015","02/07/2015","02/02/2015",,,"02/07/2015","617","4976970","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM NORTH AT EAST WALL IN THE 5th ROOM FROM EAST LOCATED AT APT 14B, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/19/2015"
"10493839","7467","113219","1","MANHATTAN","196","196","198","BRADHURST AVENUE","13510","10039","14B","2","2046","25","C","12/31/2014","01/02/2015","02/07/2015","02/02/2015",,,"02/07/2015","617","4976970","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM EAST AT SOUTH WALL, SOUTH WALL IN THE 4th ROOM FROM EAST AT NORTH LOCATED AT APT 14B, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/19/2015"
"10493840","7467","113219","1","MANHATTAN","196","196","198","BRADHURST AVENUE","13510","10039","14B","2","2046","25","C","12/31/2014","01/02/2015","02/07/2015","02/02/2015",,,"02/07/2015","617","4976970","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM EAST AT SOUTH WALL IN THE 1st ROOM FROM EAST LOCATED AT APT 14B, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/19/2015"
"10493857","45422","205089","2","BRONX","1098","1098","1098","ANDERSON AVENUE","8720","10452","15","3","2505","17","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"583","4977041","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING CEILING IN THE BATHROOM LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","01/12/2017"
"10493858","45422","205089","2","BRONX","1098","1098","1098","ANDERSON AVENUE","8720","10452","15","3","2505","17","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"583","4977041","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING CEILING IN THE KITCHEN LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","01/12/2017"
"10493860","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"505","4977359","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE MORTISE LOCK IN THE ENTRANCE LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","01/12/2015"
"10493866","45422","205089","2","BRONX","1098","1098","1098","ANDERSON AVENUE","8720","10452","15","3","2505","17","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"508","4977041","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE PRIVATE HALLWAY LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","01/12/2017"
"10493867","45422","205089","2","BRONX","1098","1098","1098","ANDERSON AVENUE","8720","10452","15","3","2505","17","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"508","4977041","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE BATHROOM LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","01/12/2017"
"10493868","45422","205089","2","BRONX","1098","1098","1098","ANDERSON AVENUE","8720","10452","15","3","2505","17","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"508","4977041","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE KITCHEN LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","01/12/2017"
"10493869","45422","205089","2","BRONX","1098","1098","1098","ANDERSON AVENUE","8720","10452","15","3","2505","17","C","12/31/2014","01/02/2015","02/07/2015","02/02/2015",,,,"790","4977042","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","03/04/2017"
"10493880","675112","414473","4","QUEENS","17-11","17-11","17-11","LINDEN STREET","54090","11385","4F","4","3441","59","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"508","4977333","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","01/14/2015"
"10493900","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977359","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE KITCHEN LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493908","231836","321308","3","BROOKLYN","182","182","182","DECATUR STREET","32030","11233","3","3","1679","22","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"670","4977821","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","09/12/2015"
"10493921","805950","115619","1","MANHATTAN","614","614","614","WEST 135 STREET","36470","10031","5A","5","2001","38","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"505","4977364","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE MORTISE LOCK IN THE ENTRANCE LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/20/2015"
"10493927","25357","101820","1","MANHATTAN","16","16","20","MARBLE HILL AVENUE","25790","10463","3A","1","2215","535","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015",,,"02/07/2015","790","4976993","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 3A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","02/13/2015"
"10493928","805950","115619","1","MANHATTAN","614","614","614","WEST 135 STREET","36470","10031","5A","5","2001","38","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"507","4977364","SECTION 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK ABOVE CEILING IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/20/2015"
"10493936","42167","113457","1","MANHATTAN","519","519","521","WEST 147 STREET","36710","10031","21","2","2079","19","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"583","4977028","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING IN THE KITCHEN LOCATED AT APT 21, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","01/13/2015"
"10493953","42167","113457","1","MANHATTAN","519","519","521","WEST 147 STREET","36710","10031","21","2","2079","19","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977028","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE MORTISE LOCK IN THE ENTRANCE LOCATED AT APT 21, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493954","25922","100492","1","MANHATTAN","141","141","149","NAGLE AVENUE","27090","10040","4A","4","2173","25","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015",,,"02/02/2015","790","4976998","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 7; WG TO REPAIR = 7; IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","04/14/2015"
"10493957","40771","112764","1","MANHATTAN","516","516","516","WEST 135 STREET","36470","10031","64","6","1988","50","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/09/2015","505","4977019","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE MORTISE LOCK ON APT. DOOR IN THE ENTRANCE LOCATED AT APT 64, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493964","40771","112764","1","MANHATTAN","516","516","516","WEST 135 STREET","36470","10031","64","6","1988","50","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/09/2015","505","4977019","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE KITCHEN LOCATED AT APT 64, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493965","40771","112764","1","MANHATTAN","516","516","516","WEST 135 STREET","36470","10031","64","6","1988","50","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/09/2015","502","4977019","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR IN THE KITCHEN LOCATED AT APT 64, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493967","40771","112764","1","MANHATTAN","516","516","516","WEST 135 STREET","36470","10031","64","6","1988","50","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/09/2015","505","4977019","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE AIR VALVE AT RADIATOR IN THE 4th ROOM FROM NORTH LOCATED AT APT 64, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493968","40771","112764","1","MANHATTAN","516","516","516","WEST 135 STREET","36470","10031","64","6","1988","50","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/09/2015","507","4977019","§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK ABOVE CEILING IN THE 4th ROOM FROM NORTH LOCATED AT APT 64, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493972","40771","112764","1","MANHATTAN","516","516","516","WEST 135 STREET","36470","10031","64","6","1988","50","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/09/2015","505","4977019","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE AIR VALVE AT RADIATOR IN THE 5th ROOM FROM NORTH LOCATED AT APT 64, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493977","25922","100492","1","MANHATTAN","141","141","149","NAGLE AVENUE","27090","10040","4A","4","2173","25","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015","02/21/2015","02/16/2015","02/10/2015","617","4976997","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM SOUTH AT WEST WALL IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","02/20/2015"
"10493979","25922","100492","1","MANHATTAN","141","141","149","NAGLE AVENUE","27090","10040","4A","4","2173","25","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015","02/21/2015","02/16/2015","02/10/2015","617","4976997","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st WINDOW FRAME FROM WEST AT NORTH WALL IN THE BATHROOM LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","02/20/2015"
"10493980","25922","100492","1","MANHATTAN","141","141","149","NAGLE AVENUE","27090","10040","4A","4","2173","25","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015","02/21/2015","02/16/2015","02/10/2015","617","4976997","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DUMB WAITER FROM SOUTH AT WEST WALL, NORTH WALL IN THE KITCHEN LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","02/20/2015"
"10493982","25357","101820","1","MANHATTAN","16","16","20","MARBLE HILL AVENUE","25790","10463","3A","1","2215","535","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015","02/21/2015","02/16/2015","02/06/2015","617","4976992","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st CLOSET FROM EAST AT SOUTH WALL DOOR FRAME IN THE 5th ROOM FROM EAST LOCATED AT APT 3A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","02/27/2015"
"10493983","25357","101820","1","MANHATTAN","16","16","20","MARBLE HILL AVENUE","25790","10463","3A","1","2215","535","C","12/28/2014","01/02/2015","02/07/2015","02/02/2015","02/21/2015","02/16/2015","02/06/2015","617","4976992","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st CLOSET FROM EAST AT SOUTH WALL DOOR FRAME IN THE 1st PRIVATE HALLWAY LOCATED AT APT 3A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","02/27/2015"
"10494002","23442","114773","1","MANHATTAN","170","170","178","LENOX AVENUE","24690","10026","2B","2","1717","69","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/13/2015","510","4977425","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER IN EXCESS OF 130' F IN THE KITCHEN LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10494005","25339","127638","1","MANHATTAN","540","536","540","MANHATTAN AVENUE","25690","10027",,"1","1949","47","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"501","4977427","SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK ASSEMBLY AT THE DOOR AT LOBBY, 1st STORY, SECTION ''SOUTH''","01/05/2015","19","VIOLATION CLOSED","08/04/2015"
"10494009","877703","224800","2","BRONX","1100","1100","1100","UNIVERSITY AVENUE","70620","10452","3","3","2526","161","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,"01/15/2015","670","4977858","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 3, 3rd STORY","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494010","877703","224800","2","BRONX","1100","1100","1100","UNIVERSITY AVENUE","70620","10452","3","3","2526","161","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,"01/15/2015","666","4977858","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 3, 3rd STORY","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494013","877703","224800","2","BRONX","1100","1100","1100","UNIVERSITY AVENUE","70620","10452",,"0","2526","161","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/15/2015","672","4977553","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BASEMENT AT BOILER ROOM","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494016","280153","823542","3","BROOKLYN","650","650","650","EAST 87 STREET","37680","11236","1STFL","1","7991","57","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,,"966","4977825","§ 27-2029 ADMIN. CODE: PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1STFL, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494017","39350","133239","1","MANHATTAN","32","32","32","WEST 123 STREET","36230","10027","4B","4","1721","132","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"508","4977436","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE KITCHEN LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","04/03/2017"
"10494019","318113","346211","3","BROOKLYN","576","576","576","JEROME STREET","53230","11207","2F","2","4077","39","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,,"664","4977831","SECTION 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 2F, 2nd STORY, APARTMENT AT NORTH","01/05/2015","9","VIOLATION DISMISSED","01/05/2015"
